host,neighboraddress,timestamp,vrf,lastchange,peer_as,sessionstate,prefixesreceived,prefixaccepted,prefixsent,peergroups,neighborinfo,DeviceType
c11x98a723z.network.microsoft.com,172.199.46.43,51:47.6,default,00:11.4,,ESTABLISHED,0,0,0,corp-bl-v4,c11x98anrb2,TS
c11x98a723y.network.microsoft.com,172.199.46.33,51:47.6,default,29:56.3,,ESTABLISHED,0,0,0,corp-bl-v4,c11x98anrb1,TS
c11x98a723y.network.microsoft.com,172.199.46.39,51:47.6,default,29:56.3,,ESTABLISHED,0,0,380,corp-bl-v4,c11x98anrb4,TS
c11x98a723y.network.microsoft.com,172.199.46.35,51:47.6,default,29:56.3,,ESTABLISHED,371,0,142,corp-bl-v4,c11x98anrb2,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::4a6,51:47.6,default,29:58.7,,ESTABLISHED,208,208,143,corp-bl-v6,c11x98anrb2,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::4aa,51:47.6,default,29:57.3,,ESTABLISHED,214,214,209,corp-bl-v6,c11x98anrb3,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::506,51:47.6,default,29:57.8,,ESTABLISHED,212,212,170,corp-sl-v6,c11x98anrz2,TS
c11x98a723y.network.microsoft.com,172.199.46.207,51:47.6,default,29:56.3,,ESTABLISHED,374,374,280,corp-sl-v4,c11x98anrz1,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::4a2,51:47.6,default,29:57.8,,ESTABLISHED,214,214,219,corp-bl-v6,c11x98anrb1,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::4ae,51:47.6,default,29:57.9,,ESTABLISHED,207,207,218,corp-bl-v6,c11x98anrb4,TS
c11x98anrak.network.microsoft.com,172.199.36.50,51:47.6,admin,18:30.0,,ESTABLISHED,0,0,0,admin-ms-v4,c11x98an2m2,MgmtTor
c11x98a723y.network.microsoft.com,172.199.46.209,51:47.6,default,29:56.4,,ESTABLISHED,0,0,0,corp-sl-v4,c11x98anrz2,TS
c11x98a723y.network.microsoft.com,172.199.46.37,51:47.6,default,29:56.3,,ESTABLISHED,371,371,380,corp-bl-v4,c11x98anrb3,TS
c11x98a723y.network.microsoft.com,172.199.46.80,51:47.6,default,00:33.0,,ESTABLISHED,2,2,67,corp-tor-v4,c11x98an53a,TS
c11x98a723y.network.microsoft.com,172.199.46.84,51:47.6,default,00:47.3,,ESTABLISHED,0,0,0,corp-tor-v4,c11x98an53b,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::429,51:47.6,default,00:49.9,,ESTABLISHED,1,1,49,corp-tor-v6,c11x98an53b,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::502,51:47.6,default,29:57.2,,ESTABLISHED,212,212,153,corp-sl-v6,c11x98anrz1,TS
c11x98a723y.network.microsoft.com,2ff1:4898:3040:1::421,51:47.6,default,00:34.4,,ESTABLISHED,0,0,0,corp-tor-v6,c11x98an53a,TS
c11x98anrak.network.microsoft.com,172.199.36.48,51:47.6,admin,03:50.4,,ESTABLISHED,1,1,0,admin-ms-v4,c11x98an2m1,MgmtTor
c11x98anrak.network.microsoft.com,172.199.44.10,51:47.7,soc,18:31.5,,ESTABLISHED,1,1,1,soc-ms-v4,c11x98an2m2,MgmtTor
c11x98anrak.network.microsoft.com,172.199.44.8,51:47.7,soc,18:31.6,,ESTABLISHED,1,1,1,soc-ms-v4,c11x98an2m1,MgmtTor
c11x98anrak.network.microsoft.com,172.199.45.10,51:47.7,scorp,18:30.4,,ESTABLISHED,0,1,2,scorp-ms-v4,c11x98an2m2,MgmtTor
c11x98anrak.network.microsoft.com,172.199.45.8,51:47.7,scorp,18:31.6,,ESTABLISHED,0,0,0,scorp-ms-v4,c11x98an2m1,MgmtTor
c11x98anrb3.network.microsoft.com,2ff1:4898:5808:1::419,51:47.8,az-be,23:58.2,,ESTABLISHED,0,0,0,az-be-wan-v6,c11x98ca902,BL
c11x98anrb3.network.microsoft.com,199.205.6.252,51:47.8,az-be,23:57.1,,ESTABLISHED,0,0,0,az-be-wan-v4,c11x98ca902 te,BL
c11x98anrb3.network.microsoft.com,199.205.6.244,51:47.9,az-be,23:57.1,,ESTABLISHED,0,42,0,az-be-wan-v4,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:5808:1::409,51:47.9,az-be,23:58.5,,ESTABLISHED,0,0,0,az-be-wan-v6,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:b000:2::19,51:47.9,inetfe,23:58.6,,ESTABLISHED,0,0,0,inetfe-wan-v6,c11x98ca902,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::4a9,51:47.9,default,29:59.2,,ESTABLISHED,123,123,224,corp-ts-v6,c11x98a723y,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::4a,51:47.9,default,17:35.9,,ESTABLISHED,1,1,224,corp-ms-v6,c11x98an2m1,BL
c11x98anrb3.network.microsoft.com,199.36.199.36,51:47.9,default,08:18.9,,ESTABLISHED,,,,evpz-client,c11x98an51a,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::4c9,51:47.9,default,33:21.2,,ESTABLISHED,123,123,222,corp-ts-v6,c11x98a724y,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3000:2::9,51:47.9,default,23:58.1,,ESTABLISHED,92,0,0,corp-wan-v6,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,172.199.46.44,51:47.9,default,00:13.4,,ESTABLISHED,134,134,376,corp-ts-v4,c11x98a723z,BL
c11x98anrb3.network.microsoft.com,172.199.32.45,51:47.9,default,02:51.2,,ESTABLISHED,2,0,0,corp-ms-v4,c11x98an2m2,BL
c11x98anrb3.network.microsoft.com,199.36.199.30,51:47.9,default,46:14.0,,ESTABLISHED,0,6,,evpz-client,c11x98anrus,BL
c11x98anrb3.network.microsoft.com,199.36.199.21,51:47.9,default,05:09.0,,CONNECT,0,0,0,evpz-client,c11x98anruj,BL
c11x98anrb3.network.microsoft.com,199.36.199.67,51:47.9,default,29:54.3,,ESTABLISHED,177,177,,evpz-client,c11x98an5ux,BL
c11x98anrb3.network.microsoft.com,199.36.199.38,51:47.9,default,49:52.7,,ESTABLISHED,,,,evpz-client,c11x98an52a,BL
c11x98anrb3.network.microsoft.com,199.36.199.23,51:47.9,default,05:08.9,,CONNECT,0,0,0,evpz-client,c11x98anrul,BL
c11x98anrb3.network.microsoft.com,199.36.199.19,51:47.9,default,05:08.7,,CONNECT,0,0,0,evpz-client,c11x98anruh,BL
c11x98anrb3.network.microsoft.com,199.36.199.22,51:47.9,default,05:08.9,,CONNECT,0,0,0,evpz-client,c11x98anruk,BL
c11x98anrb3.network.microsoft.com,199.36.199.25,51:47.9,default,21:16.2,,CONNECT,0,0,0,evpz-client,c11x98anrun,BL
c11x98anrb3.network.microsoft.com,199.36.199.16,51:47.9,default,02:32.2,,CONNECT,0,0,0,evpz-client,c11x98anrue,BL
c11x98anrb3.network.microsoft.com,199.37.14.212,51:47.9,default,23:57.1,,ESTABLISHED,0,233,0,corp-wan-v4,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::479,51:47.9,default,37:58.5,,ESTABLISHED,123,123,221,corp-ts-v6,c11x98a721z,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::2a,51:47.9,default,54:48.7,,ESTABLISHED,125,125,175,corp-ts-v6,c11x98anru1,BL
c11x98anrb3.network.microsoft.com,199.36.199.24,51:47.9,default,21:14.3,,CONNECT,0,0,0,evpz-client,c11x98anrum,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::4b9,51:47.9,default,00:14.2,,ESTABLISHED,123,123,223,corp-ts-v6,c11x98a723z,BL
c11x98anrb3.network.microsoft.com,199.33.62.0,51:47.9,default,21:14.8,,IDLE,0,0,0,evpz-db11,,BL
c11x98anrb3.network.microsoft.com,199.36.199.15,51:47.9,default,02:31.9,,CONNECT,0,0,0,evpz-client,c11x98anrud,BL
c11x98anrb3.network.microsoft.com,199.36.199.17,51:47.9,default,02:32.2,,CONNECT,0,0,0,evpz-client,c11x98anruf,BL
c11x98anrb3.network.microsoft.com,199.36.199.9,51:47.9,default,02:52.3,,ESTABLISHED,31,0,,evpz-client,c11x98an2m2,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::3a,51:47.9,default,41:24.4,,ESTABLISHED,123,123,169,corp-ts-v6,c11x98anru2,BL
c11x98anrb3.network.microsoft.com,199.36.199.68,51:47.9,default,37:09.0,,ESTABLISHED,0,15,,evpz-client,c11x98an5uy,BL
c11x98anrb3.network.microsoft.com,199.36.199.28,51:47.9,default,47:05.9,,ESTABLISHED,6,6,,evpz-client,c11x98anruq,BL
c11x98anrb3.network.microsoft.com,199.36.199.41,51:47.9,default,00:47.9,,ESTABLISHED,,,,evpz-client,c11x98an53b,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::469,51:47.9,default,41:37.8,,ESTABLISHED,124,124,224,corp-ts-v6,c11x98a721y,BL
c11x98anrb3.network.microsoft.com,199.36.199.31,51:47.9,default,21:31.1,,ESTABLISHED,0,0,,evpz-client,c11x98anrut,BL
c11x98anrb3.network.microsoft.com,199.252.11.4,51:47.9,inetfe,23:57.1,,ESTABLISHED,0,1,0,inetfe-wan-v4,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,199.36.199.8,51:47.9,default,17:37.0,,ESTABLISHED,0,0,,evpz-client,c11x98an2m1,BL
c11x98anrb3.network.microsoft.com,172.199.46.12,51:47.9,default,37:56.1,,ESTABLISHED,134,0,0,corp-ts-v4,c11x98a721z,BL
c11x98anrb3.network.microsoft.com,172.199.46.52,51:47.9,default,33:20.4,,ESTABLISHED,136,136,380,corp-ts-v4,c11x98a724y,BL
c11x98anrb3.network.microsoft.com,199.32.65.2,51:47.9,default,21:16.3,,IDLE,0,0,0,evpz-sg2,sx98anrb3,BL
c11x98anrb3.network.microsoft.com,199.36.199.12,51:47.9,default,57:49.5,,CONNECT,0,0,0,evpz-client,c11x98anrua,BL
c11x98anrb3.network.microsoft.com,199.32.65.0,51:47.9,default,21:17.1,,IDLE,0,0,0,evpz-sg2,sx98anrb1,BL
c11x98anrb3.network.microsoft.com,199.36.199.6,51:47.9,default,20:50.2,,ESTABLISHED,0,0,,evpz-client,c11x98anrz1,BL
c11x98anrb3.network.microsoft.com,172.199.46.20,51:47.9,default,38:03.3,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98a722y,BL
c11x98anrb3.network.microsoft.com,172.199.46.60,51:47.9,default,08:32.8,,ESTABLISHED,138,0,0,corp-ts-v4,c11x98a724z,BL
c11x98anrb3.network.microsoft.com,199.32.65.3,51:47.9,default,21:16.6,,IDLE,0,0,0,evpz-sg2,sx98anrb4,BL
c11x98anrb3.network.microsoft.com,172.199.32.21,51:47.9,default,54:47.2,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98anru1,BL
c11x98anrb3.network.microsoft.com,199.36.199.13,51:47.9,default,58:56.8,,CONNECT,0,0,0,evpz-client,c11x98anrub,BL
c11x98anrb3.network.microsoft.com,199.37.14.220,51:47.9,default,23:57.1,,ESTABLISHED,0,0,0,corp-wan-v4,c11x98ca902,BL
c11x98anrb3.network.microsoft.com,199.36.199.27,51:47.9,default,58:53.6,,ESTABLISHED,0,0,,evpz-client,c11x98anrup,BL
c11x98anrb3.network.microsoft.com,199.36.199.34,51:47.9,default,14:07.7,,ESTABLISHED,0,0,,evpz-client,c11x98anruw,BL
c11x98anrb3.network.microsoft.com,199.36.199.39,51:47.9,default,46:43.6,,ESTABLISHED,,,,evpz-client,c11x98an52b,BL
c11x98anrb3.network.microsoft.com,199.36.199.42,51:47.9,default,16:35.1,,ESTABLISHED,,,,evpz-client,c11x98an54a,BL
c11x98anrb3.network.microsoft.com,199.33.62.2,51:47.9,default,21:15.5,,IDLE,0,0,0,evpz-db11,,BL
c11x98anrb3.network.microsoft.com,199.33.62.1,51:47.9,default,21:16.0,,IDLE,0,0,0,evpz-db11,,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:b000:2::9,51:48.0,inetfe,23:58.6,,ESTABLISHED,0,1,0,inetfe-wan-v6,c11x98ca901,BL
c11x98anrb3.network.microsoft.com,172.199.46.28,51:48.0,default,08:51.3,,ESTABLISHED,0,0,378,corp-ts-v4,c11x98a722z,BL
c11x98anrb3.network.microsoft.com,199.36.199.43,51:48.0,default,16:49.5,,ESTABLISHED,,,,evpz-client,c11x98an54b,BL
c11x98anrb3.network.microsoft.com,199.36.199.69,51:48.0,default,43:59.5,,ESTABLISHED,0,0,,evpz-client,c11x98an5uz,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::489,51:48.0,default,38:05.7,,ESTABLISHED,123,123,220,corp-ts-v6,c11x98a722y,BL
c11x98anray.network.microsoft.com,2ff1:4898:3040:5::c2,51:48.0,admin,09:08.9,,CONNECT,0,0,0,admin-ms-v6,c11x98an2m1,MgmtTor
c11x98anray.network.microsoft.com,2ff1:4898:3040:5::c6,51:48.0,admin,09:08.9,,CONNECT,0,0,0,admin-ms-v6,c11x98an2m2,MgmtTor
c11x98anrb3.network.microsoft.com,199.36.199.35,51:48.0,default,49:02.8,,ESTABLISHED,0,0,,evpz-client,c11x98anrux,BL
c11x98anrb3.network.microsoft.com,199.33.62.3,51:48.0,default,21:14.4,,IDLE,0,0,0,evpz-db11,,BL
c11x98anrb3.network.microsoft.com,199.252.11.12,51:48.0,inetfe,23:57.1,,ESTABLISHED,0,1,0,inetfe-wan-v4,c11x98ca902,BL
c11x98anrb3.network.microsoft.com,172.199.46.36,51:48.0,default,29:58.1,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98a723y,BL
c11x98anrb3.network.microsoft.com,199.36.199.7,51:48.0,default,06:32.9,,ESTABLISHED,0,0,,evpz-client,c11x98anrz2,BL
c11x98anrb3.network.microsoft.com,199.36.199.37,51:48.0,default,08:36.3,,ESTABLISHED,,,,evpz-client,c11x98an51b,BL
c11x98anrb3.network.microsoft.com,199.36.199.20,51:48.0,default,05:08.7,,CONNECT,0,0,0,evpz-client,c11x98anrui,BL
c11x98anrb3.network.microsoft.com,199.36.199.32,51:48.0,default,11:46.9,,ESTABLISHED,0,0,,evpz-client,c11x98anruu,BL
c11x98anrb3.network.microsoft.com,199.36.199.33,51:48.0,default,48:07.7,,ESTABLISHED,0,0,,evpz-client,c11x98anruv,BL
c11x98anrb3.network.microsoft.com,199.36.199.14,51:48.0,default,02:32.2,,CONNECT,0,0,0,evpz-client,c11x98anruc,BL
c11x98anrb3.network.microsoft.com,199.36.199.29,51:48.0,default,04:05.6,,ESTABLISHED,6,6,,evpz-client,c11x98anrur,BL
c11x98anrb3.network.microsoft.com,199.36.199.40,51:48.0,default,00:33.9,,ESTABLISHED,,,,evpz-client,c11x98an53a,BL
c11x98anrb3.network.microsoft.com,199.36.199.66,51:48.0,default,34:22.2,,ESTABLISHED,177,177,,evpz-client,c11x98an5uw,BL
c11x98anrb3.network.microsoft.com,172.199.46.4,51:48.0,default,41:35.3,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98a721y,BL
c11x98anray.network.microsoft.com,172.199.36.107,51:48.0,admin,09:32.9,,ESTABLISHED,1,1,2,admin-ms-v4,c11x98an2m2,MgmtTor
c11x98anray.network.microsoft.com,172.199.36.105,51:48.0,admin,09:32.8,,ESTABLISHED,0,0,2,admin-ms-v4,c11x98an2m1,MgmtTor
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::4d9,51:48.0,default,08:33.6,,ESTABLISHED,125,125,222,corp-ts-v6,c11x98a724z,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3000:2::19,51:48.0,default,23:58.5,,ESTABLISHED,0,0,47,corp-wan-v6,c11x98ca902,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::5a,51:48.0,default,02:52.4,,ESTABLISHED,0,0,224,corp-ms-v6,c11x98an2m2,BL
c11x98anrb3.network.microsoft.com,172.199.32.29,51:48.0,default,41:22.5,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98anru2,BL
c11x98anrb3.network.microsoft.com,172.199.32.37,51:48.0,default,17:35.5,,ESTABLISHED,0,0,0,corp-ms-v4,c11x98an2m1,BL
c11x98anrb3.network.microsoft.com,2ff1:4898:3040:1::499,51:48.0,default,08:52.9,,ESTABLISHED,123,123,224,corp-ts-v6,c11x98a722z,BL
c11x98anrb3.network.microsoft.com,199.36.199.26,51:48.0,default,30:59.0,,ESTABLISHED,0,0,,evpz-client,c11x98anruo,BL
c11x98anrb3.network.microsoft.com,199.36.199.18,51:48.0,default,05:09.0,,CONNECT,0,0,0,evpz-client,c11x98anrug,BL
c11x98anrb3.network.microsoft.com,199.32.65.1,51:48.0,default,21:17.4,,IDLE,0,0,0,evpz-sg2,sx98anrb2,BL
c11x98an51a.network.microsoft.com,199.36.199.2,51:48.7,default,08:18.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb3,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3040:1::402,51:48.7,default,08:20.9,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98a721y,NS_TOR
c11x98an51a.network.microsoft.com,199.36.199.1,51:48.7,default,08:18.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb2,NS_TOR
c11x98an51a.network.microsoft.com,172.199.46.65,51:48.7,default,08:18.3,,ESTABLISHED,66,0,0,corp-ts-v4,c11x98a721y,NS_TOR
c11x98anrab.network.microsoft.com,172.199.36.44,51:48.7,admin,03:50.4,,ESTABLISHED,0,0,0,admin-ms-v4,c11x98an2m1,MgmtTor
c11x98an51a.network.microsoft.com,172.199.46.67,51:48.7,default,08:17.9,,ESTABLISHED,65,65,2,corp-ts-v4,c11x98a721z,NS_TOR
c11x98an51a.network.microsoft.com,199.36.199.0,51:48.7,default,08:18.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb1,NS_TOR
c11x98anrab.network.microsoft.com,172.199.36.46,51:48.7,admin,22:01.6,,ESTABLISHED,1,1,1,admin-ms-v4,c11x98an2m2,MgmtTor
c11x98anrab.network.microsoft.com,2ff1:4898:3040:5::5d,51:48.7,admin,22:01.5,,ESTABLISHED,0,0,0,admin-ms-v6,c11x98an2m2,MgmtTor
c11x98an51a.network.microsoft.com,2ff1:4898:3040:1::406,51:48.7,default,08:19.6,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98a721z,NS_TOR
c11x98an51a.network.microsoft.com,199.36.199.3,51:48.7,default,08:18.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb4,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::11,51:48.7,vpz,46:20.2,,ESTABLISHED,0,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::15,51:48.7,vpz,54:56.5,,ESTABLISHED,0,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::22,51:48.7,vpz,53:17.2,,ESTABLISHED,1,0,0,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::24,51:48.7,vpz,43:39.5,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::13,51:48.7,vpz,37:45.2,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::27,51:48.7,vpz,39:11.7,,ESTABLISHED,0,0,0,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::14,51:48.7,vpz,44:07.3,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::26,51:48.8,vpz,03:07.6,,ESTABLISHED,1,0,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::12,51:48.8,vpz,27:28.8,,ESTABLISHED,0,0,0,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::10,51:48.8,vpz,24:03.3,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::87d2:e6e3,51:48.8,vpz,42:38.4,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::23,51:48.8,vpz,59:18.5,,ESTABLISHED,0,0,0,,,NS_TOR
c11x98anrab.network.microsoft.com,2ff1:4898:3040:5::55,51:48.8,admin,22:00.2,,ACTIVE,0,0,0,admin-ms-v6,c11x98an2m1,MgmtTor
c11x98an51a.network.microsoft.com,2ff1:4898:3000:30::25,51:48.8,vpz,07:40.3,,ESTABLISHED,1,1,1,,,NS_TOR
c11x98anruq.network.microsoft.com,2ff1:4898:3040:1::109,51:49.3,default,47:05.9,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98anru2,NS_TOR
c11x98anruq.network.microsoft.com,199.36.199.0,51:49.3,default,47:05.8,,ESTABLISHED,,,,evpz-bl,c11x98anrb1,NS_TOR
c11x98anruq.network.microsoft.com,199.36.199.1,51:49.3,default,47:05.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb2,NS_TOR
c11x98anruq.network.microsoft.com,199.36.199.2,51:49.3,default,47:05.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb3,NS_TOR
c11x98anruq.network.microsoft.com,172.199.45.24,51:49.3,default,47:05.3,,ESTABLISHED,69,69,2,corp-ts-v4,c11x98anru1,NS_TOR
c11x98anruq.network.microsoft.com,172.199.45.28,51:49.3,default,47:04.8,,ESTABLISHED,63,0,0,corp-ts-v4,c11x98anru2,NS_TOR
c11x98anruq.network.microsoft.com,199.36.199.3,51:49.3,default,47:05.9,,ESTABLISHED,,,,evpz-bl,c11x98anrb4,NS_TOR
c11x98anruq.network.microsoft.com,2ff1:4898:3040:1::101,51:49.3,default,47:06.3,,ESTABLISHED,0,49,0,corp-ts-v6,c11x98anru1,NS_TOR
c11x98anrur.network.microsoft.com,2ff1:4898:3040:1::105,51:49.5,default,04:05.8,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98anru1,NS_TOR
c11x98anrur.network.microsoft.com,199.36.199.0,51:49.5,default,04:05.5,,ESTABLISHED,,,,evpz-bl,c11x98anrb1,NS_TOR
c11x98anrur.network.microsoft.com,199.36.199.3,51:49.5,default,04:05.5,,ESTABLISHED,,,,evpz-bl,c11x98anrb4,NS_TOR
c11x98anrur.network.microsoft.com,172.199.45.30,51:49.6,default,04:04.5,,ESTABLISHED,0,63,2,corp-ts-v4,c11x98anru2,NS_TOR
c11x98anrur.network.microsoft.com,199.36.199.2,51:49.6,default,04:05.5,,ESTABLISHED,,,,evpz-bl,c11x98anrb3,NS_TOR
c11x98anrur.network.microsoft.com,172.199.45.26,51:49.6,default,04:04.9,,ESTABLISHED,0,0,0,corp-ts-v4,c11x98anru1,NS_TOR
c11x98anrur.network.microsoft.com,2ff1:4898:3040:1::10d,51:49.6,default,04:05.5,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98anru2,NS_TOR
c11x98anrur.network.microsoft.com,199.36.199.1,51:49.6,default,04:05.5,,ESTABLISHED,,,,evpz-bl,c11x98anrb2,NS_TOR
c11x98anre1,2ff1:4898:3040:1::79,51:49.7,default,06:31.8,,ESTABLISHED,0,0,0,corp-tsl-v6,c11x98anrz2,MacSec
c11x98anre1,172.199.32.60,51:49.7,default,06:30.4,,ESTABLISHED,0,0,0,corp-tsl-v4,c11x98anrz2,MacSec
c11x98anre1,172.199.32.56,51:49.7,default,20:48.2,,ESTABLISHED,0,0,0,corp-tsl-v4,c11x98anrz1,MacSec
c11x98anre1,2ff1:4898:3040:1::71,51:49.7,default,20:49.1,,ESTABLISHED,0,0,2,corp-tsl-v6,c11x98anrz1,MacSec
c11x98anrup.network.microsoft.com,199.36.199.1,51:49.7,default,58:53.6,,ESTABLISHED,,,,evpz-bl,c11x98anrb2,NS_TOR
c11x98anrup.network.microsoft.com,199.36.199.0,51:49.7,default,58:53.7,,ESTABLISHED,,,,evpz-bl,c11x98anrb1,NS_TOR
c11x98anrup.network.microsoft.com,172.199.32.118,51:49.7,default,58:52.5,,ESTABLISHED,0,63,0,corp-ts-v4,c11x98anru2,NS_TOR
c11x98anre1,172.199.42.224,51:49.7,inter-dc,28:23.4,,ESTABLISHED,6,6,6,macsec-sg2-v4,sx98anre1,MacSec
c11x98anre1,172.199.42.228,51:49.7,inter-dc,57:55.3,,ESTABLISHED,0,6,0,macsec-sg2-v4,sx98anre2,MacSec
c11x98anre1,172.199.42.236,51:49.7,inter-dc,52:24.4,,ESTABLISHED,0,0,0,macsec-db11-v4,d14x98anre2,MacSec
c11x98anre1,2ff1:4898:3040:d::1,51:49.7,inter-dc,20:55.8,,ESTABLISHED,0,0,0,inter-dc-tsl-v6,c11x98anrz1,MacSec
c11x98anre1,172.199.42.232,51:49.7,inter-dc,57:51.5,,ESTABLISHED,0,0,0,macsec-db11-v4,d14x98anre1,MacSec
c11x98anre1,2ff1:4898:3040:d::e39,51:49.7,inter-dc,57:36.3,,ESTABLISHED,0,0,0,macsec-db11-v6,d14x98anre2,MacSec
c11x98anre1,2ff1:4898:3040:d::9,51:49.7,inter-dc,06:34.8,,ESTABLISHED,0,0,0,inter-dc-tsl-v6,c11x98anrz2,MacSec
c11x98anre1,2ff1:4898:3040:d::e31,51:49.7,inter-dc,57:30.5,,ESTABLISHED,0,0,0,macsec-db11-v6,d14x98anre1,MacSec
c11x98anre1,172.199.34.4,51:49.7,inter-dc,06:33.4,,ESTABLISHED,0,0,0,inter-dc-tsl-v4,c11x98anrz2,MacSec
c11x98anre1,2ff1:4898:3040:d::e3a,51:49.7,inter-dc,35:07.0,,ACTIVE,0,0,0,macsec-db11-v6,d14x98anre2,MacSec
c11x98anrup.network.microsoft.com,2ff1:4898:3040:1::fd,51:49.7,default,58:53.7,,ESTABLISHED,0,0,0,corp-ts-v6,c11x98anru2,NS_TOR
c11x98anre1,2ff1:4898:3040:d::e29,51:49.7,inter-dc,57:53.0,,ESTABLISHED,2,2,2,macsec-sg2-v6,sx98anre2,MacSec
c11x98anre1,172.199.34.0,51:49.7,inter-dc,20:54.3,,ESTABLISHED,0,0,0,inter-dc-tsl-v4,c11x98anrz1,MacSec
c11x98anrup.network.microsoft.com,2ff1:4898:3040:1::f5,51:49.7,default,58:53.6,,ESTABLISHED,47,0,0,corp-ts-v6,c11x98anru1,NS_TOR
c11x98anre1,2ff1:4898:3040:d::e21,51:49.7,inter-dc,57:43.8,,ESTABLISHED,0,2,0,macsec-sg2-v6,sx98anre1,MacSec
c11x98anrup.network.microsoft.com,172.199.32.114,51:49.7,default,58:52.5,,ESTABLISHED,0,69,2,corp-ts-v4,c11x98anru1,NS_TOR
c11x98anrup.network.microsoft.com,199.36.199.3,51:49.7,default,58:53.6,,ESTABLISHED,,,,evpz-bl,c11x98anrb4,NS_TOR
c11x98anrup.network.microsoft.com,199.36.199.2,51:49.7,default,58:53.6,,ESTABLISHED,,,,evpz-bl,c11x98anrb3,NS_TOR
c11x98anru1.network.microsoft.com,172.199.45.27,51:50.2,default,04:04.9,,ESTABLISHED,2,2,0,corp-tor9-v4,c11x98anrur,TS
c11x98anru1.network.microsoft.com,2ff1:4898:3040:1::459,51:50.2,default,43:58.2,,ESTABLISHED,0,0,0,corp-tor-v6,c11x98an5uz,TS
c11x98anru1.network.microsoft.com,172.199.32.16,51:50.2,default,54:47.9,,ESTABLISHED,0,265,384,corp-bl-v4,c11x98anrb1,TS
c11x98anru1.network.microsoft.com,172.199.46.100,51:50.2,default,29:53.3,,ESTABLISHED,0,2,0,corp-tor-v4,c11x98an5ux,TS
